transaction_id,timestamp,amount,transaction_type,location,client_credit_score,transaction_frequency,customer_age,annual_income,account_balance,num_previous_loans,customer_tenure,num_dependents,education_level,marital_status,housing_type,fraud
7830,2023-01-22 12:28:00,23.97012570582575,retiro,Region_B,639,5,77,51797.5616052504,84827.81382458961,7,18,2,3,divorciado,familiar,0
7831,2023-01-08 13:52:00,216.17180271129536,solicitud_credito,Region_C,777,4,45,32010.455062462377,26066.346558218924,1,25,1,3,divorciado,alquilada,0
7832,2023-01-27 17:46:00,396.53513523528295,pago,Region_A,721,2,80,24638.18110968001,16016.298491588688,10,24,1,2,soltero,otro,0
7833,2023-01-16 12:48:00,2.0217700463521004,solicitud_credito,Region_A,496,5,34,56528.703773787944,85442.36299599345,1,18,2,2,soltero,alquilada,0
7834,2023-01-02 05:30:00,79.06869161792439,transferencia,Region_C,497,4,67,48112.14040865496,56120.341002391804,4,26,3,2,casado,propia,0
7835,2023-01-09 13:05:00,41.809813853458174,transferencia,Region_A,623,4,34,58745.168921770775,6147.121343144946,0,18,2,4,viudo,otro,0
7836,2023-01-07 22:09:00,32.433163837574085,retiro,Region_C,559,0,27,35089.654550855535,83261.15476859047,3,2,3,3,divorciado,otro,0
7837,2023-01-09 14:44:00,40.90310448147459,solicitud_credito,Region_C,498,1,65,63287.5216394093,38348.94416648793,7,25,2,3,divorciado,familiar,0
7838,2023-01-07 05:49:00,101.85387531115435,solicitud_credito,Region_D,436,2,39,73557.92788732577,16890.39115334241,2,0,1,1,casado,alquilada,0
7839,2023-01-25 23:43:00,21.160538548821677,pago,Region_D,645,6,81,54093.47730694771,52715.56398708738,0,22,3,4,soltero,alquilada,0
7840,2023-01-28 09:42:00,244.0247425160597,pago,Region_A,799,3,47,69926.5965252256,47016.98761470432,9,4,2,2,soltero,familiar,0
7841,2023-01-14 10:40:00,62.757392920189545,solicitud_credito,Region_A,474,5,37,55975.58693812861,80350.26748242066,4,29,2,4,viudo,familiar,0
7842,2023-01-14 23:21:00,39.389752108931745,retiro,Region_A,788,2,31,54372.311481670324,47875.27428811851,2,29,1,1,casado,otro,0
7843,2023-01-19 06:07:00,145.04333100334986,pago,Region_B,768,6,32,39867.72826801849,66420.07261017778,7,6,7,2,casado,otro,0
7844,2023-01-24 17:20:00,1.6481746072138508,solicitud_credito,Region_C,615,2,60,74154.7517817514,35393.21627816914,2,4,4,2,viudo,otro,0
7845,2023-01-05 17:09:00,56.53748546122477,solicitud_credito,Region_C,679,4,74,38167.94407858874,10955.944121560124,0,12,3,2,divorciado,alquilada,0
7846,2023-01-19 21:01:00,43.89757722267333,solicitud_credito,Region_B,741,4,36,54541.929536662166,4342.1583717005215,6,23,1,2,viudo,propia,0
7847,2023-01-10 23:45:00,41.280685790371066,transferencia,Region_B,432,6,70,30715.331852911535,32058.77362141545,3,21,3,4,viudo,familiar,0
7848,2023-01-12 20:21:00,41.10879297184355,retiro,Region_A,326,2,57,66806.93537249514,66856.68525420841,0,22,2,4,soltero,alquilada,0
7849,2023-01-01 01:45:00,3.177076591008586,solicitud_credito,Region_C,556,2,40,46152.71481607961,1070.3878783328569,10,9,6,4,casado,alquilada,0
7850,2023-01-15 16:17:00,16.501192031141034,solicitud_credito,Region_D,655,6,39,60295.680154826376,24899.81980326904,5,25,3,4,soltero,propia,0
7851,2023-01-25 02:34:00,15.301734149565133,solicitud_credito,Region_D,535,3,89,24707.464941502298,15147.497600568971,4,15,2,1,soltero,familiar,0
7852,2023-01-04 20:24:00,447.50638237978063,pago,Region_B,658,4,48,30976.96511182439,46241.60054386675,2,0,2,2,divorciado,otro,0
7853,2023-01-10 05:15:00,2.241510786217698,solicitud_credito,Region_B,570,3,33,34654.60028375165,74627.35790850269,7,6,0,4,divorciado,alquilada,0
7854,2023-01-28 14:33:00,18.281006371643205,transferencia,Region_C,848,4,71,55082.24335228346,55269.97188182229,9,12,1,2,viudo,otro,0
7855,2023-01-24 23:50:00,365.63932383567186,transferencia,Region_C,809,3,41,52541.30223075078,60825.03007356884,3,20,2,2,soltero,propia,0
7856,2023-01-14 15:21:00,98.95514310150614,retiro,Region_D,738,3,38,44214.44405755043,94619.73143807356,6,28,1,4,soltero,familiar,0
7857,2023-01-05 07:33:00,599.0506835283761,solicitud_credito,Region_C,770,3,89,35553.220259434034,45726.223910519635,5,3,5,3,viudo,alquilada,0
7858,2023-01-11 01:25:00,8.203570317057988,solicitud_credito,Region_A,610,4,55,23784.012303282543,81406.36588441247,8,6,1,2,casado,familiar,0
7859,2023-01-11 20:05:00,110.76363683719654,solicitud_credito,Region_B,516,0,87,62642.33761948972,34385.017641148064,6,20,4,3,viudo,otro,1
7860,2023-01-27 03:17:00,14.827148185866939,transferencia,Region_D,611,4,31,29629.911078193058,62036.98248787244,8,19,0,3,viudo,alquilada,0
7861,2023-01-15 03:50:00,111.22634091457574,pago,Region_D,529,1,47,58172.59005608432,76828.4837993675,6,29,1,1,viudo,familiar,0
7862,2023-01-07 20:27:00,387.1672987874301,pago,Region_A,639,4,24,19894.119053147475,82710.85210266215,1,19,2,2,casado,familiar,0
7863,2023-01-03 18:21:00,75.92285630123268,solicitud_credito,Region_C,794,3,21,51200.032165083605,22200.46715359485,2,9,2,2,divorciado,propia,0
7864,2023-01-07 14:13:00,24.090619528290137,pago,Region_C,463,5,42,74824.53850240234,25499.963256815496,7,0,2,4,viudo,propia,0
7865,2023-01-04 22:42:00,98.1586208442477,retiro,Region_B,415,5,42,58440.51673451265,37696.09982672027,7,12,2,1,viudo,otro,0
7866,2023-01-05 00:22:00,71.93467880690982,transferencia,Region_A,370,4,36,51685.55057922776,25017.382134735366,1,27,0,3,viudo,alquilada,0
7867,2023-01-21 16:39:00,76.17264167714337,solicitud_credito,Region_D,352,1,47,70571.58732732982,53998.564979181305,8,25,1,2,divorciado,propia,0
7868,2023-01-30 02:25:00,65.02925897143008,pago,Region_A,641,0,60,37494.893270140885,80702.35552015815,6,20,2,1,casado,otro,0
7869,2023-01-12 19:04:00,112.0062429555085,solicitud_credito,Region_D,631,3,32,35966.087950242436,15349.072721266333,2,11,4,2,divorciado,otro,0
7870,2023-01-16 19:20:00,84.85044336203546,solicitud_credito,Region_A,378,3,65,56777.24994442121,40734.417472695815,5,26,5,4,viudo,familiar,0
7871,2023-01-19 01:13:00,434.24273358372716,transferencia,Region_C,406,6,46,41812.527743851584,72669.33132587101,6,30,1,1,divorciado,alquilada,0
7872,2023-01-02 01:24:00,174.79153511307834,transferencia,Region_D,381,2,50,35497.60385888135,70360.55388170184,10,0,2,1,casado,propia,0
7873,2023-01-19 03:20:00,30.747449348701362,pago,Region_B,501,5,56,23450.156476472606,23877.715132703415,3,13,1,2,viudo,alquilada,0
7874,2023-01-01 01:18:00,129.3738960984585,transferencia,Region_A,691,4,57,28838.38109211255,66040.82730909043,3,18,3,2,viudo,familiar,0
7875,2023-01-25 22:11:00,24.11806834800254,retiro,Region_C,529,1,40,67051.19676758908,96663.35794020463,0,25,2,3,viudo,alquilada,0
7876,2023-01-18 16:33:00,152.48505079331983,solicitud_credito,Region_D,319,0,79,66457.66034437736,62626.336575951806,7,26,1,1,soltero,propia,0
7877,2023-01-28 15:52:00,15.96496849869665,transferencia,Region_C,622,4,60,101102.42641784743,32712.296706455414,3,8,2,3,casado,otro,0
7878,2023-01-06 20:17:00,64.16062005887541,pago,Region_A,767,4,81,71708.02947425874,51498.748627662695,6,20,1,4,viudo,propia,0
7879,2023-01-10 06:42:00,156.3538581299341,pago,Region_B,609,1,59,57140.87940682177,33795.3618429775,6,23,0,2,viudo,propia,0
7880,2023-01-01 20:09:00,32.866061020562945,pago,Region_B,771,4,69,68504.33198600048,53176.982131341574,0,10,0,2,soltero,propia,0
7881,2023-01-27 08:01:00,181.4736174389703,retiro,Region_A,373,4,50,28657.891036228724,84078.23600617879,4,22,2,2,divorciado,otro,0
7882,2023-01-04 09:38:00,103.32479777468424,transferencia,Region_D,735,3,27,60793.32784293801,13387.093006116202,20,30,0,3,soltero,familiar,1
7883,2023-01-13 21:22:00,50.670467506295836,transferencia,Region_C,761,6,37,47330.03574227729,41295.4073861008,6,11,3,3,viudo,propia,0
7884,2023-01-08 13:11:00,55.06354732235277,retiro,Region_C,449,2,80,95149.98160727447,63397.69684219993,2,20,1,4,soltero,alquilada,0
7885,2023-01-06 06:50:00,260.3575785833449,transferencia,Region_D,614,1,21,74659.77058235346,46507.69247809228,0,25,2,1,divorciado,otro,0
7886,2023-01-20 00:22:00,24.563331073404953,transferencia,Region_A,549,3,32,68023.2103013146,78157.6826494117,10,20,0,2,casado,familiar,0
7887,2023-01-11 23:11:00,118.20893864314328,transferencia,Region_C,573,3,32,31561.05992870483,16140.350710610663,1,1,0,3,casado,alquilada,0
7888,2023-01-25 12:32:00,122.85872895852397,retiro,Region_C,781,2,80,117384.4126799078,87458.42608899613,10,5,1,4,viudo,alquilada,0
7889,2023-01-27 14:10:00,255.68284329990942,retiro,Region_A,381,0,64,46136.5846788065,97827.58018790802,3,4,2,3,divorciado,propia,0
7890,2023-01-02 15:30:00,124.88455920940523,pago,Region_C,531,0,34,37799.48775792833,35989.39891085689,0,2,0,2,soltero,propia,0
7891,2023-01-14 15:45:00,87.81942515356947,retiro,Region_D,330,2,66,68638.92441215986,11388.525188540543,6,24,0,3,divorciado,alquilada,0
7892,2023-01-04 06:30:00,232.8134097099975,retiro,Region_D,383,10,34,20605.825478549246,98766.39247416216,9,14,2,1,casado,otro,0
7893,2023-01-01 05:28:00,176.68641239116815,pago,Region_A,341,3,29,31610.19441176762,35085.78482023992,6,5,3,4,soltero,otro,0
7894,2023-01-27 15:07:00,126.15187809088333,retiro,Region_A,550,5,28,34606.33390389629,49216.282204867864,7,11,2,4,viudo,alquilada,0
7895,2023-01-15 07:32:00,3.3120872752552746,transferencia,Region_D,809,1,43,55678.812851782364,24269.057318022657,9,12,3,3,divorciado,alquilada,0
7896,2023-01-05 17:14:00,46.76390961433704,solicitud_credito,Region_A,686,4,62,56028.60305862816,5546.293091687638,1,22,2,4,casado,alquilada,0
7897,2023-01-23 20:08:00,99.9372581946076,pago,Region_D,565,3,71,37797.03804920163,12545.491220359718,8,6,0,2,casado,alquilada,0
7898,2023-01-05 16:29:00,73.86687934170718,solicitud_credito,Region_D,321,6,82,44949.70177530364,23776.064875629832,7,7,1,3,soltero,otro,0
7899,2023-01-15 07:28:00,38.46605219079149,solicitud_credito,Region_D,706,4,80,10940.601283325588,98790.85216824917,1,4,1,1,casado,alquilada,0
7900,2023-01-11 17:30:00,15.598025390575046,pago,Region_C,375,5,43,46985.60773457167,79636.90819166413,3,3,0,4,viudo,propia,0
7901,2023-01-03 13:15:00,80.51890394065641,solicitud_credito,Region_A,786,2,84,52728.490013178096,42055.67117077114,4,18,3,4,divorciado,propia,0
7902,2023-01-13 19:40:00,33.675688333634376,solicitud_credito,Region_C,650,2,76,71499.50419859326,31931.21742378875,9,25,1,2,soltero,familiar,0
7903,2023-01-27 16:11:00,26.52691162187306,pago,Region_A,539,5,60,49477.34266334103,14371.445039717446,20,10,6,1,viudo,familiar,0
7904,2023-01-09 00:40:00,50.90908411301173,pago,Region_B,350,4,28,63895.42549540521,48496.4434221961,9,5,2,1,soltero,otro,0
7905,2023-01-23 13:03:00,153.94056030165638,transferencia,Region_C,775,4,64,44976.81057676451,90712.34667641617,2,18,0,3,divorciado,otro,0
7906,2023-01-22 23:43:00,66.91445666786969,pago,Region_C,824,3,45,91411.0396897248,99325.36824188007,3,4,4,1,soltero,propia,0
7907,2023-01-03 04:50:00,24.39742753065351,retiro,Region_C,456,3,45,51736.476945275506,90186.02521920294,5,17,3,4,viudo,propia,0
7908,2023-01-24 00:03:00,12.432039275179099,solicitud_credito,Region_B,498,3,52,51263.48826598614,6572.780773909181,6,8,1,4,soltero,otro,0
7909,2023-01-21 00:10:00,69.11237566132101,pago,Region_A,950,2,24,31753.33203497875,15806.89168508127,3,22,2,3,viudo,otro,0
7910,2023-01-07 17:58:00,158.16593269561784,transferencia,Region_B,417,2,44,68723.6963241031,14158.737074183837,8,6,3,3,viudo,familiar,0
7911,2023-01-01 00:28:00,105.79062089890685,pago,Region_A,374,3,44,58445.50824748768,16156.25223737347,10,15,3,2,soltero,propia,0
7912,2023-01-13 01:57:00,26.41594189798383,solicitud_credito,Region_A,666,3,64,73717.74154694004,12435.2291460747,7,1,4,3,casado,propia,0
7913,2023-01-30 00:27:00,57.39546244146661,pago,Region_A,477,4,22,40948.57349485412,9635.693061977312,9,6,1,3,viudo,familiar,0
7914,2023-01-02 09:44:00,193.2611512621564,solicitud_credito,Region_A,407,5,54,53817.732726355935,35036.389026736346,6,19,2,1,casado,familiar,0
7915,2023-01-27 19:27:00,19.559636793064104,pago,Region_A,778,2,38,80172.42247288728,15794.530400840134,10,5,3,3,soltero,familiar,0
7916,2023-01-10 09:03:00,75.94591574644916,transferencia,Region_B,392,2,86,90380.5781608545,14473.998400939181,2,25,0,2,soltero,otro,0
7917,2023-01-08 03:43:00,44.04161031617212,retiro,Region_C,950,3,59,73275.76523275746,52446.798855052104,0,3,1,4,casado,otro,0
7918,2023-01-12 21:38:00,13.25944086791363,transferencia,Region_B,480,3,80,63853.13206692825,20317.14315845584,10,28,2,2,casado,otro,0
7919,2023-01-18 14:25:00,5.119216361817417,pago,Region_C,395,0,19,27712.404134051158,612.4551386508692,8,19,3,4,soltero,propia,0
7920,2023-01-21 11:45:00,81.1641084276207,solicitud_credito,Region_C,531,4,68,43839.69310808506,69612.05394405864,6,29,2,2,divorciado,propia,0
7921,2023-01-02 07:46:00,2.096715631214898,transferencia,Region_D,550,3,35,7821.089710824956,32855.46283203064,8,28,4,3,divorciado,alquilada,0
7922,2023-01-28 21:27:00,10.91968836638578,retiro,Region_C,318,3,52,61704.85360547533,73706.84525612346,5,5,3,4,divorciado,propia,0
7923,2023-01-06 12:41:00,42.70426598286367,retiro,Region_B,586,0,27,47060.82291623013,89308.10166712567,8,16,1,4,soltero,alquilada,0
7924,2023-01-19 03:40:00,4.4495593676063745,solicitud_credito,Region_D,506,2,56,63326.712733964,92528.26701483957,1,14,0,4,divorciado,familiar,0
7925,2023-01-09 08:31:00,51.15679433034516,pago,Region_A,610,1,49,45234.51406856622,17774.117205354443,10,30,0,4,divorciado,alquilada,0
7926,2023-01-11 12:08:00,13.968172339621168,transferencia,Region_A,402,4,54,34098.44306164164,67262.50111389263,3,6,2,3,casado,otro,0
7927,2023-01-11 21:03:00,43.05876900736074,transferencia,Region_C,458,4,82,40688.07781292868,7496.906751006116,10,15,2,1,casado,alquilada,0
7928,2023-01-24 18:28:00,156.61853721171587,solicitud_credito,Region_A,677,3,34,80903.24169969908,46320.189649119515,7,25,4,3,soltero,propia,0
7929,2023-01-11 21:22:00,98.44741394850251,transferencia,Region_A,523,2,53,76384.87021870272,42674.0569328534,6,30,1,2,divorciado,propia,0
7930,2023-01-11 13:13:00,58.951008916244355,solicitud_credito,Region_D,391,6,44,49431.897087747006,20316.553222528677,0,0,2,2,divorciado,propia,0
7931,2023-01-20 20:01:00,9.632733557258181,solicitud_credito,Region_B,475,3,65,81216.20767592537,77500.12842443863,10,0,2,2,viudo,otro,0
7932,2023-01-06 09:26:00,96.53487876245069,pago,Region_A,409,0,56,71454.83996755042,91329.58366161885,3,26,0,1,soltero,alquilada,0
7933,2023-01-21 17:24:00,17.87794205828849,solicitud_credito,Region_A,478,4,82,40645.43975880047,25809.18558714543,5,25,1,3,viudo,familiar,0
7934,2023-01-21 10:32:00,7.967798004482793,transferencia,Region_B,752,6,55,36925.541962653006,24930.70922691091,3,18,3,3,casado,otro,0
7935,2023-01-21 11:44:00,109.06322662903905,solicitud_credito,Region_D,374,3,79,31589.258649301948,19564.522280208595,5,27,2,2,casado,propia,0
7936,2023-01-26 19:06:00,243.10993533130167,transferencia,Region_D,791,4,31,45812.52402390041,68693.18563804626,0,28,2,2,viudo,propia,0
7937,2023-01-28 23:37:00,61.72857007022612,solicitud_credito,Region_A,402,4,85,65752.09602892208,5640.310636361046,8,3,0,4,casado,familiar,0
7938,2023-01-15 11:38:00,4.18599398826749,pago,Region_C,340,1,64,39566.42304686924,6377.393361391781,2,2,2,2,divorciado,propia,0
7939,2023-01-03 03:11:00,212.27475974149033,pago,Region_B,734,1,60,31101.47185118593,17407.996713266584,4,6,1,1,divorciado,alquilada,0
7940,2023-01-12 18:19:00,6.93219607632886,solicitud_credito,Region_D,633,2,19,81046.38582651452,54576.73882932575,2,11,2,2,soltero,otro,0
7941,2023-01-18 07:31:00,202.1272583468325,solicitud_credito,Region_A,579,3,55,60517.43334644013,25268.46547090985,7,12,3,4,soltero,alquilada,0
7942,2023-01-01 17:20:00,49.72833576216233,solicitud_credito,Region_D,841,3,76,49001.406679900494,98729.09231382607,4,12,0,1,viudo,alquilada,0
7943,2023-01-02 20:46:00,45.47517938554022,pago,Region_A,805,2,65,6556.326877094682,39519.3024126717,6,11,0,1,soltero,familiar,0
7944,2023-01-09 19:06:00,78.26286153553613,retiro,Region_B,542,2,30,66103.71101669909,47013.848970013874,10,1,4,3,viudo,familiar,0
7945,2023-01-25 12:41:00,314.85296099288615,solicitud_credito,Region_C,378,3,61,25327.787796254182,6536.40483952127,2,8,1,1,soltero,propia,0
7946,2023-01-02 05:39:00,229.00691954884218,retiro,Region_B,736,2,36,53834.19883647814,70552.03851267818,2,4,2,4,viudo,familiar,0
7947,2023-01-10 03:46:00,63.5501274583715,solicitud_credito,Region_D,760,2,29,66161.14978733423,78858.5321023084,10,1,2,2,divorciado,familiar,0
7948,2023-01-12 10:19:00,119.01462696727646,transferencia,Region_D,496,3,77,72510.0348796313,33422.95520521207,1,27,0,2,casado,otro,0
7949,2023-01-15 09:10:00,86.85231197219608,pago,Region_D,330,4,48,31017.46092234501,72593.10925129509,9,23,3,1,divorciado,propia,0
7950,2023-01-16 10:19:00,118.24121776713561,retiro,Region_C,329,3,51,71519.00607615367,22770.157933218714,4,24,2,2,divorciado,alquilada,0
7951,2023-01-04 12:17:00,176.80085295042264,retiro,Region_B,412,5,58,52574.026960584575,79806.10793537785,5,4,3,1,viudo,otro,0
7952,2023-01-14 00:13:00,3.5102785490901547,pago,Region_A,689,1,40,58463.17756751114,54223.01547999096,1,29,1,3,divorciado,propia,0
7953,2023-01-14 07:17:00,39.4168931719293,retiro,Region_B,575,4,90,26509.24979393317,39722.41646974152,1,13,2,1,divorciado,alquilada,0
7954,2023-01-25 07:50:00,320.22426324252825,solicitud_credito,Region_B,519,3,33,18296.715896702015,72021.609273871,5,21,1,2,casado,otro,0
7955,2023-01-14 14:53:00,298.2545769414769,retiro,Region_C,575,4,89,88288.78094516607,61453.853396764294,3,16,1,1,viudo,propia,0
7956,2023-01-30 21:56:00,1.1284319097210596,solicitud_credito,Region_B,311,1,48,83300.75434342882,53240.05900173012,3,25,1,2,casado,familiar,0
7957,2023-01-13 03:32:00,22.494533595666148,retiro,Region_D,792,3,72,11491.436368333125,21101.859434501413,20,9,2,2,divorciado,otro,0
7958,2023-01-15 09:46:00,5078.385743053824,transferencia,Region_C,348,3,59,66934.11980444501,84945.25668392776,20,1,3,4,soltero,familiar,0
7959,2023-01-04 14:28:00,67.88993169462283,retiro,Region_D,309,2,40,40921.28984243775,43185.478245254984,3,18,1,3,viudo,familiar,0
7960,2023-01-29 20:50:00,85.06575069407994,retiro,Region_D,560,5,55,70494.72473167439,44552.26709570479,10,20,1,3,viudo,propia,0
7961,2023-01-21 14:40:00,18.20258231544015,solicitud_credito,Region_B,619,2,120,57644.262054886036,20122.404743601386,5,19,1,1,divorciado,propia,0
7962,2023-01-27 06:25:00,224.74873279972192,pago,Region_A,485,4,43,46362.863127473174,93137.34473382442,8,11,6,2,divorciado,propia,0
7963,2023-01-26 12:46:00,26.300806120399105,transferencia,Region_B,528,3,57,59740.91110493263,55458.38294867393,10,4,1,2,viudo,familiar,0
7964,2023-01-07 03:44:00,21.0286101244211,pago,Region_A,320,2,20,14220.167891664532,46281.32278145532,0,21,1,1,soltero,familiar,0
7965,2023-01-26 07:25:00,25.892929505204076,solicitud_credito,Region_C,315,3,18,22936.77865129249,97739.27325419289,5,9,0,4,casado,alquilada,0
7966,2023-01-05 00:36:00,252.1011072581659,transferencia,Region_C,779,4,67,43282.45228615355,36598.66888857557,2,25,4,1,soltero,otro,0
7967,2023-01-28 04:11:00,121.35071358808706,retiro,Region_C,305,3,44,24826.98674514825,3169.938638338099,10,23,3,1,soltero,familiar,0
7968,2023-01-06 15:23:00,146.35918830573232,pago,Region_D,597,4,61,48034.99135805562,22936.66937156772,5,10,5,2,casado,propia,0
7969,2023-01-06 17:02:00,47.32671217439986,pago,Region_D,558,1,72,45761.55140523314,74649.3883602499,5,9,2,1,divorciado,alquilada,0
7970,2023-01-17 17:14:00,239.88428858780318,pago,Region_C,339,3,32,59625.13827688784,15615.295879791924,2,8,1,3,soltero,familiar,0
7971,2023-01-21 17:05:00,155.78324403911662,retiro,Region_B,575,6,61,61521.00426893633,15585.041682152734,3,26,4,3,casado,propia,0
7972,2023-01-26 13:59:00,138.86866704405608,solicitud_credito,Region_D,818,5,86,39224.23595346093,45574.93638881882,5,9,5,4,soltero,otro,0
7973,2023-01-29 20:56:00,353.84023825170914,retiro,Region_D,810,2,86,67450.86138869284,45280.19413887589,4,4,3,4,divorciado,otro,0
7974,2023-01-02 22:26:00,45.60168314117669,retiro,Region_B,607,4,39,25881.054376138116,45988.23582475765,3,27,2,2,soltero,familiar,0
